block_num	regime_num	exp_num	status	timestamp	agent_dir	agent_pos	task_name	sub_task	worker	action_space	source	reward	seed	observation_space	steps
5	8	953	DONE	20200924T003224.344510	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9678571428571429	676247752	Dict(image:Box(7, 7, 3))	9
5	8	954	DONE	20200924T003224.410044	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.95	637160752	Dict(image:Box(7, 7, 3))	14
5	8	955	DONE	20200924T003224.473046	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.95	1579420785	Dict(image:Box(7, 7, 3))	14
5	8	956	DONE	20200924T003224.523047	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9642857142857143	838319969	Dict(image:Box(7, 7, 3))	10
5	8	957	DONE	20200924T003224.574045	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9642857142857143	451871244	Dict(image:Box(7, 7, 3))	10
5	8	958	DONE	20200924T003224.616565	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	2346534650	Dict(image:Box(7, 7, 3))	8
5	8	959	DONE	20200924T003224.662564	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	3835172298	Dict(image:Box(7, 7, 3))	8
5	8	960	DONE	20200924T003224.715565	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	2049094566	Dict(image:Box(7, 7, 3))	8
5	8	961	DONE	20200924T003224.759566	0	[3 5]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0	3569220141	Dict(image:Box(7, 7, 3))	9
5	8	962	DONE	20200924T003224.805563	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	170110101	Dict(image:Box(7, 7, 3))	8
5	8	963	DONE	20200924T003224.952564	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9642857142857143	1726095985	Dict(image:Box(7, 7, 3))	10
5	8	964	DONE	20200924T003224.997566	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	2656163111	Dict(image:Box(7, 7, 3))	8
5	8	965	DONE	20200924T003225.050566	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9571428571428572	2605030541	Dict(image:Box(7, 7, 3))	12
5	8	966	DONE	20200924T003225.102564	3	[7 1]	minigridkit_minigridkit_minigridlava2	0	env-0	Discrete(7)	NEXT	0.9714285714285714	1410208044	Dict(image:Box(7, 7, 3))	8
