block_num	regime_num	exp_num	status	timestamp	seed	sub_task	worker	action_space	steps	agent_dir	observation_space	task_name	source	agent_pos	reward
0	0	306	DONE	20200922T225933.319878	1422003107	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	307	DONE	20200922T225933.355877	2433022761	0	env-0	Discrete(7)	6	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.946
0	0	308	DONE	20200922T225933.403877	1235902566	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	309	DONE	20200922T225933.441880	3228155462	0	env-0	Discrete(7)	6	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.946
0	0	310	DONE	20200922T225933.479878	2094728517	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	311	DONE	20200922T225933.512880	3265943519	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	312	DONE	20200922T225933.585877	3728560815	0	env-0	Discrete(7)	19	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.829
0	0	313	DONE	20200922T225933.623434	2807675943	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	314	DONE	20200922T225933.663912	4229834670	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	315	DONE	20200922T225933.702912	586645686	0	env-0	Discrete(7)	6	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.946
0	0	316	DONE	20200922T225933.747912	3651885726	0	env-0	Discrete(7)	9	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.919
0	0	317	DONE	20200922T225933.795913	1486233280	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	318	DONE	20200922T225933.841912	211600178	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	319	DONE	20200922T225933.884911	669198595	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	320	DONE	20200922T225933.926914	3199562114	0	env-0	Discrete(7)	9	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.919
0	0	321	DONE	20200922T225933.985912	897927535	0	env-0	Discrete(7)	14	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.874
0	0	322	DONE	20200922T225934.027912	3707619374	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	323	DONE	20200922T225934.067912	512071015	0	env-0	Discrete(7)	8	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9279999999999999
0	0	324	DONE	20200922T225934.100915	3534528509	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	325	DONE	20200922T225934.139913	3121973009	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	326	DONE	20200922T225934.175912	1553709825	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	327	DONE	20200922T225934.212913	73266801	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	328	DONE	20200922T225934.248913	3353105948	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	329	DONE	20200922T225934.389910	2040920909	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	330	DONE	20200922T225934.445913	2226601948	0	env-0	Discrete(7)	9	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.919
0	0	331	DONE	20200922T225934.486911	212179143	0	env-0	Discrete(7)	6	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.946
0	0	332	DONE	20200922T225934.527910	2379113882	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	333	DONE	20200922T225934.568910	1667963561	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	334	DONE	20200922T225934.604911	72306179	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	335	DONE	20200922T225934.644910	2031990976	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	336	DONE	20200922T225934.681913	4069386274	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	337	DONE	20200922T225934.741914	2819971047	0	env-0	Discrete(7)	14	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.874
0	0	338	DONE	20200922T225934.775913	3225322510	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	339	DONE	20200922T225934.814911	394736584	0	env-0	Discrete(7)	6	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.946
0	0	340	DONE	20200922T225934.858917	3094619609	0	env-0	Discrete(7)	9	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.919
0	0	341	DONE	20200922T225934.902911	1071075333	0	env-0	Discrete(7)	9	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.919
0	0	342	DONE	20200922T225934.943910	591537343	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	343	DONE	20200922T225934.997478	712226939	0	env-0	Discrete(7)	13	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.883
0	0	344	DONE	20200922T225935.043479	1734441986	0	env-0	Discrete(7)	8	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9279999999999999
0	0	345	DONE	20200922T225935.093479	480321101	0	env-0	Discrete(7)	10	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.91
0	0	346	DONE	20200922T225935.141478	2342692195	0	env-0	Discrete(7)	9	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.919
0	0	347	DONE	20200922T225935.179478	4288813115	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	348	DONE	20200922T225935.246484	347278258	0	env-0	Discrete(7)	16	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.856
0	0	349	DONE	20200922T225935.287479	1508918532	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	350	DONE	20200922T225935.320481	1516567696	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	351	DONE	20200922T225935.360479	2821240166	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	352	DONE	20200922T225935.406479	1264809245	0	env-0	Discrete(7)	9	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.919
0	0	353	DONE	20200922T225935.447529	2579923562	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	354	DONE	20200922T225935.489530	3722476878	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	355	DONE	20200922T225935.636054	904795413	0	env-0	Discrete(7)	8	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9279999999999999
0	0	356	DONE	20200922T225935.673053	259411150	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	357	DONE	20200922T225935.711054	1641945501	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	358	DONE	20200922T225935.752052	1353762149	0	env-0	Discrete(7)	6	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.946
0	0	359	DONE	20200922T225935.798053	1854881739	0	env-0	Discrete(7)	8	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9279999999999999
0	0	360	DONE	20200922T225935.837055	726297565	0	env-0	Discrete(7)	6	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.946
0	0	361	DONE	20200922T225935.884052	3958994718	0	env-0	Discrete(7)	9	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.919
0	0	362	DONE	20200922T225935.930054	1533708192	0	env-0	Discrete(7)	9	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.919
0	0	363	DONE	20200922T225935.976052	3321226003	0	env-0	Discrete(7)	8	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9279999999999999
0	0	364	DONE	20200922T225936.016061	3855620787	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	365	DONE	20200922T225936.050053	3460547096	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	366	DONE	20200922T225936.087055	2811493081	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	367	DONE	20200922T225936.130056	373551753	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	368	DONE	20200922T225936.184060	1148283369	0	env-0	Discrete(7)	8	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9279999999999999
0	0	369	DONE	20200922T225936.230055	3809424077	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	370	DONE	20200922T225936.271054	3189797939	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	371	DONE	20200922T225936.335053	3406983837	0	env-0	Discrete(7)	14	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.874
0	0	372	DONE	20200922T225936.375391	1357731086	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	373	DONE	20200922T225936.419393	1370340228	0	env-0	Discrete(7)	9	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.919
0	0	374	DONE	20200922T225936.469391	364522593	0	env-0	Discrete(7)	9	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.919
0	0	375	DONE	20200922T225936.504388	2649901704	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	376	DONE	20200922T225936.544389	1531699064	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	377	DONE	20200922T225936.585392	4046779300	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	378	DONE	20200922T225936.626390	263843681	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	379	DONE	20200922T225936.672391	661860760	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	380	DONE	20200922T225936.718000	2022257099	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	381	DONE	20200922T225936.759998	178189759	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	382	DONE	20200922T225936.809000	1988279503	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	383	DONE	20200922T225936.857001	4241274620	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	384	DONE	20200922T225937.017999	3053855591	0	env-0	Discrete(7)	15	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.865
0	0	385	DONE	20200922T225937.054001	962762474	0	env-0	Discrete(7)	6	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.946
0	0	386	DONE	20200922T225937.089000	3853272556	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	387	DONE	20200922T225937.129998	2409165158	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	388	DONE	20200922T225937.168997	3874668646	0	env-0	Discrete(7)	6	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.946
0	0	389	DONE	20200922T225937.217999	3113486358	0	env-0	Discrete(7)	9	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.919
0	0	390	DONE	20200922T225937.267997	1695905354	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	391	DONE	20200922T225937.317997	3282815468	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	392	DONE	20200922T225937.353997	638644989	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	393	DONE	20200922T225937.387999	2367263220	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	394	DONE	20200922T225937.431999	3260508638	0	env-0	Discrete(7)	8	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9279999999999999
0	0	395	DONE	20200922T225937.469999	2639515388	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	396	DONE	20200922T225937.514998	2809376687	0	env-0	Discrete(7)	8	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9279999999999999
0	0	397	DONE	20200922T225937.551999	3035550288	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	398	DONE	20200922T225937.590999	1974263166	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	399	DONE	20200922T225937.640999	1837669042	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	400	DONE	20200922T225937.676998	3457227914	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	401	DONE	20200922T225937.758560	992715455	0	env-0	Discrete(7)	20	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.82
0	0	402	DONE	20200922T225937.793560	80650552	0	env-0	Discrete(7)	6	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.946
0	0	403	DONE	20200922T225937.837560	1605407535	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	404	DONE	20200922T225937.889563	3571675343	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	405	DONE	20200922T225937.942563	2625771824	0	env-0	Discrete(7)	9	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.919
0	0	406	DONE	20200922T225937.992562	3481587253	0	env-0	Discrete(7)	8	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9279999999999999
0	0	407	DONE	20200922T225938.044563	3076480362	0	env-0	Discrete(7)	10	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.91
0	0	408	DONE	20200922T225938.078558	1210403896	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	409	DONE	20200922T225938.113563	2416272805	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	410	DONE	20200922T225938.152559	1334202413	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	411	DONE	20200922T225938.194560	3899849099	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	412	DONE	20200922T225938.236560	1547468135	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	413	DONE	20200922T225938.395560	154203048	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	414	DONE	20200922T225938.432562	3524449347	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	415	DONE	20200922T225938.474559	62288053	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	416	DONE	20200922T225938.526561	693127785	0	env-0	Discrete(7)	9	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.919
0	0	417	DONE	20200922T225938.566569	1683989669	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	418	DONE	20200922T225938.613560	71610155	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	419	DONE	20200922T225938.659558	560753760	0	env-0	Discrete(7)	6	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.946
0	0	420	DONE	20200922T225938.710558	1116570684	0	env-0	Discrete(7)	8	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9279999999999999
0	0	421	DONE	20200922T225938.750599	1005488252	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	422	DONE	20200922T225938.784596	3900895789	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	423	DONE	20200922T225938.822598	621746271	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	424	DONE	20200922T225938.863596	2747943261	0	env-0	Discrete(7)	8	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9279999999999999
0	0	425	DONE	20200922T225938.907596	1770233461	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	426	DONE	20200922T225938.949599	1549856493	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	427	DONE	20200922T225938.991595	3781695093	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	428	DONE	20200922T225939.034596	2453337687	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	429	DONE	20200922T225939.072597	2966322334	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	430	DONE	20200922T225939.112669	2380288421	0	env-0	Discrete(7)	6	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.946
0	0	431	DONE	20200922T225939.152668	1687394940	0	env-0	Discrete(7)	6	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.946
0	0	432	DONE	20200922T225939.186671	1321262323	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	433	DONE	20200922T225939.224672	2667385303	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	434	DONE	20200922T225939.264677	873036038	0	env-0	Discrete(7)	6	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.946
0	0	435	DONE	20200922T225939.312189	4124791001	0	env-0	Discrete(7)	8	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9279999999999999
0	0	436	DONE	20200922T225939.360189	889848831	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	437	DONE	20200922T225939.399189	2574848510	0	env-0	Discrete(7)	6	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.946
0	0	438	DONE	20200922T225939.441188	3036920036	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	439	DONE	20200922T225939.479191	59430943	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	440	DONE	20200922T225939.517189	4118863744	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	441	DONE	20200922T225939.555188	861432587	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	442	DONE	20200922T225939.590188	1119692038	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	443	DONE	20200922T225939.629189	3522409217	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	444	DONE	20200922T225939.671189	2116787218	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	445	DONE	20200922T225939.709189	1638044385	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
0	0	446	DONE	20200922T225939.750189	2631342566	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	447	DONE	20200922T225939.796188	2434591090	0	env-0	Discrete(7)	7	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.9369999999999999
0	0	448	DONE	20200922T225939.941186	1613298240	0	env-0	Discrete(7)	5	1	Dict(image:Box(7, 7, 3))	minigridkit_minigridkit_minigrid5x5	NEXT	[3 3]	0.955
