block_num	regime_num	exp_num	status	timestamp	seed	source	agent_dir	task_name	sub_task	agent_pos	observation_space	reward	worker	steps	action_space
3	5	461	DONE	20200921T134113.787342	2342420739	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96396484375	env-0	41	Discrete(7)
3	5	462	DONE	20200921T134113.949386	4221198544	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96484375	env-0	40	Discrete(7)
3	5	463	DONE	20200921T134114.038887	2176252858	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.95341796875	env-0	53	Discrete(7)
3	5	464	DONE	20200921T134114.095885	1780974283	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.97275390625	env-0	31	Discrete(7)
3	5	465	DONE	20200921T134114.193884	103598055	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.95693359375	env-0	49	Discrete(7)
3	5	466	DONE	20200921T134114.265883	47576920	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9666015625	env-0	38	Discrete(7)
3	5	467	DONE	20200921T134114.486456	535127000	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.961328125	env-0	44	Discrete(7)
3	5	468	DONE	20200921T134114.569463	1492580242	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.975390625	env-0	28	Discrete(7)
3	5	469	DONE	20200921T134114.646454	3047021677	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9736328125	env-0	30	Discrete(7)
3	5	470	DONE	20200921T134114.716453	761485336	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.96923828125	env-0	35	Discrete(7)
3	5	471	DONE	20200921T134114.789028	661926660	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.975390625	env-0	28	Discrete(7)
3	5	472	DONE	20200921T134114.871999	3049275251	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.968359375	env-0	36	Discrete(7)
3	5	473	DONE	20200921T134115.043998	2228357238	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9701171875	env-0	34	Discrete(7)
3	5	474	DONE	20200921T134115.147997	2353540499	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9595703125	env-0	46	Discrete(7)
3	5	475	DONE	20200921T134115.269997	661890821	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.95517578125	env-0	51	Discrete(7)
3	5	476	DONE	20200921T134115.342995	3467168182	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9736328125	env-0	30	Discrete(7)
3	5	477	DONE	20200921T134115.413993	1698780093	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9701171875	env-0	34	Discrete(7)
3	5	478	DONE	20200921T134115.568993	1966945244	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9701171875	env-0	34	Discrete(7)
3	5	479	DONE	20200921T134115.693990	2056242885	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9384765625	env-0	70	Discrete(7)
3	5	480	DONE	20200921T134115.759991	3258681043	NEXT	0	minigridkit_minigridkit_minigrid16x16	0	[14 14]	Dict(image:Box(7, 7, 3))	0.9736328125	env-0	30	Discrete(7)
