block_num	regime_num	exp_num	status	timestamp	worker	agent_dir	task_name	sub_task	source	steps	reward	seed	observation_space	action_space	agent_pos
0	0	868	DONE	20200924T002313.850915	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	35	0.875	1919635942	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	869	DONE	20200924T002313.920917	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	723115649	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	870	DONE	20200924T002314.032917	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	35	0.875	1421349959	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	871	DONE	20200924T002314.127445	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	27	0.9035714285714286	1405927974	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	872	DONE	20200924T002314.191445	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	2236776324	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	873	DONE	20200924T002314.349446	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	4030978227	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	874	DONE	20200924T002314.413445	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	3570100252	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	875	DONE	20200924T002314.491444	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	19	0.9321428571428572	595612157	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	876	DONE	20200924T002314.548443	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	2944936411	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	877	DONE	20200924T002314.606442	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	3833593074	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	878	DONE	20200924T002314.668446	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	2154606992	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	879	DONE	20200924T002314.731444	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	3439409776	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	880	DONE	20200924T002314.793443	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	1256696000	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	881	DONE	20200924T002314.852446	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	14	0.95	2595227395	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	882	DONE	20200924T002314.920447	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	1487083810	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	883	DONE	20200924T002314.997444	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	21	0.925	3616113814	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	884	DONE	20200924T002315.276445	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	61	0.7821428571428571	839798300	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	885	DONE	20200924T002315.341445	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	2727366196	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	886	DONE	20200924T002315.429445	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	24	0.9142857142857143	1532717059	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	887	DONE	20200924T002315.482963	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	14	0.95	2477740557	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	888	DONE	20200924T002315.547963	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	14	0.95	1891666382	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	889	DONE	20200924T002315.621962	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	1117930270	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	890	DONE	20200924T002315.676968	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	900046875	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	891	DONE	20200924T002315.734969	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	3331063331	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	892	DONE	20200924T002315.796963	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	4204171771	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	893	DONE	20200924T002315.857966	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	1915208603	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	894	DONE	20200924T002315.926964	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	3772705801	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	895	DONE	20200924T002315.989968	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	3352193567	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	896	DONE	20200924T002316.147966	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	3128280727	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	897	DONE	20200924T002316.217966	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	353867871	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	898	DONE	20200924T002316.288964	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	1627870516	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	899	DONE	20200924T002316.351963	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	1230984093	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	900	DONE	20200924T002316.413963	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	575124331	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	901	DONE	20200924T002316.495962	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	23	0.9178571428571428	1398256343	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	902	DONE	20200924T002316.558048	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	2386652325	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	903	DONE	20200924T002316.632048	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	21	0.925	2108580024	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	904	DONE	20200924T002316.699046	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	16	0.9428571428571428	2934289294	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	905	DONE	20200924T002316.755044	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	1117176702	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	906	DONE	20200924T002316.813532	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	845699309	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	907	DONE	20200924T002316.867644	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	3855419005	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	908	DONE	20200924T002317.039643	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	1142100261	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	909	DONE	20200924T002317.112639	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	19	0.9321428571428572	709595642	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	910	DONE	20200924T002317.180642	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	19	0.9321428571428572	691376091	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	911	DONE	20200924T002317.246640	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	4218679232	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	912	DONE	20200924T002317.321639	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	19	0.9321428571428572	3815020384	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	913	DONE	20200924T002317.390642	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	2604593517	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	914	DONE	20200924T002317.447639	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	2150247902	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	915	DONE	20200924T002317.526639	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	19	0.9321428571428572	3166354180	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	916	DONE	20200924T002317.586643	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	3319941847	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	917	DONE	20200924T002317.644641	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	1217397199	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	918	DONE	20200924T002317.701640	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	1810254013	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	919	DONE	20200924T002317.764639	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	5557690	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	920	DONE	20200924T002317.821641	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	2404754990	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	921	DONE	20200924T002317.988641	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	2075735878	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	922	DONE	20200924T002318.043640	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	21021048	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	923	DONE	20200924T002318.095642	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	1079087903	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	924	DONE	20200924T002318.168641	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	20	0.9285714285714286	327907521	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	925	DONE	20200924T002318.249678	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	1000073333	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	926	DONE	20200924T002318.307679	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	3349828782	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	927	DONE	20200924T002318.365679	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	2924193907	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	928	DONE	20200924T002318.428680	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	2795571890	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	929	DONE	20200924T002318.498681	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	2224836291	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	930	DONE	20200924T002318.581679	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	21	0.925	3894932791	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	931	DONE	20200924T002318.639681	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	14	0.95	2260680458	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	932	DONE	20200924T002318.706678	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	2560553096	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	933	DONE	20200924T002318.770683	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	2446184449	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	934	DONE	20200924T002318.924679	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	3940087896	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	935	DONE	20200924T002318.987680	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	450294240	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	936	DONE	20200924T002319.049680	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	4001854873	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	937	DONE	20200924T002319.111681	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	3906127009	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	938	DONE	20200924T002319.166680	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	2412499940	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	939	DONE	20200924T002319.229679	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	2984596017	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	940	DONE	20200924T002319.298679	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	16	0.9428571428571428	3871051354	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	941	DONE	20200924T002319.361679	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	3635634951	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	942	DONE	20200924T002319.427678	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	16	0.9428571428571428	2229853194	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	943	DONE	20200924T002319.492681	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	16	0.9428571428571428	2604163672	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	944	DONE	20200924T002319.583284	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	26	0.9071428571428571	3555430005	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	945	DONE	20200924T002319.644282	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	2767230418	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	946	DONE	20200924T002319.699285	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	3207756932	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	947	DONE	20200924T002319.881284	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	19	0.9321428571428572	668559564	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	948	DONE	20200924T002319.956286	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	16	0.9428571428571428	2969828000	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	949	DONE	20200924T002320.021285	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	3931066448	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	950	DONE	20200924T002320.099284	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	19	0.9321428571428572	4191137444	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	951	DONE	20200924T002320.168284	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	16	0.9428571428571428	1550133139	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	952	DONE	20200924T002320.244282	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	18	0.9357142857142857	3456121526	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	953	DONE	20200924T002320.308284	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	16	0.9428571428571428	4096916182	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	954	DONE	20200924T002320.363283	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	3171851294	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	955	DONE	20200924T002320.422283	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	4105198074	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	956	DONE	20200924T002320.481287	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	437167761	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	957	DONE	20200924T002320.548284	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	16	0.9428571428571428	4285236084	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	958	DONE	20200924T002320.615285	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	331419652	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	959	DONE	20200924T002320.678284	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	16	0.9428571428571428	2244059815	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	960	DONE	20200924T002320.849283	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	122220466	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	961	DONE	20200924T002320.912447	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	782836623	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	962	DONE	20200924T002320.991449	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	21	0.925	4039593815	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	963	DONE	20200924T002321.076446	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	23	0.9178571428571428	2915003749	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	964	DONE	20200924T002321.140447	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	48230036	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	965	DONE	20200924T002321.197450	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	3553029555	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	966	DONE	20200924T002321.300449	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	27	0.9035714285714286	3055233125	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	967	DONE	20200924T002321.362462	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	3125790123	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	968	DONE	20200924T002321.432463	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	2510359770	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	969	DONE	20200924T002321.505466	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	19	0.9321428571428572	2386115141	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	970	DONE	20200924T002321.686488	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	23	0.9178571428571428	3390853719	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	971	DONE	20200924T002321.753489	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	16	0.9428571428571428	2539970170	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	972	DONE	20200924T002321.811487	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	429780806	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	973	DONE	20200924T002321.867487	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	1319583530	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	974	DONE	20200924T002321.932486	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	3694377693	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	975	DONE	20200924T002321.995490	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	3042149924	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	976	DONE	20200924T002322.054486	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	311863984	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	977	DONE	20200924T002322.114486	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	818847225	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	978	DONE	20200924T002322.210486	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	29	0.8964285714285715	3195478489	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	979	DONE	20200924T002322.276519	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	2341144120	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	980	DONE	20200924T002322.336521	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	1280140015	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	981	DONE	20200924T002322.394521	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	3692895258	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	982	DONE	20200924T002322.449521	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	1894723858	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	983	DONE	20200924T002322.615518	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	2291851055	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	984	DONE	20200924T002322.677520	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	3211468929	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	985	DONE	20200924T002322.737519	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	14	0.95	3013317046	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	986	DONE	20200924T002322.799520	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	14	0.95	3591281268	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	987	DONE	20200924T002322.870520	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	3326184202	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	988	DONE	20200924T002322.928521	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	3722721145	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	989	DONE	20200924T002322.986520	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	2087442022	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	990	DONE	20200924T002323.042520	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	839219938	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	991	DONE	20200924T002323.102525	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	181484162	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	992	DONE	20200924T002323.165520	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	2069384785	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	993	DONE	20200924T002323.233518	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	17	0.9392857142857143	170778272	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	994	DONE	20200924T002323.357520	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	40	0.8571428571428572	3377583271	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	995	DONE	20200924T002323.520522	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	685568811	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	996	DONE	20200924T002323.584519	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	13	0.9535714285714285	2985860173	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	997	DONE	20200924T002323.650073	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	15	0.9464285714285714	3182426421	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	998	DONE	20200924T002323.729076	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	20	0.9285714285714286	2761167603	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	999	DONE	20200924T002323.832075	env-0	3	minigridkit_minigridkit_minigridlava2	0	NEXT	27	0.9035714285714286	1547485876	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	999	DONE	20200924T002323.838075	env-0	3	minigridkit_minigridkit_minigridlava2	0	RESET	27	0.9035714285714286	1547485876	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	999	DONE	20200924T002323.879072	env-0	3	minigridkit_minigridkit_minigridlava2	1	RESET	42	0.9464285714285714	1547485876	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	999	DONE	20200924T002323.917087	env-0	3	minigridkit_minigridkit_minigridlava2	2	RESET	55	0.9535714285714285	1547485876	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	999	DONE	20200924T002323.952074	env-0	3	minigridkit_minigridkit_minigridlava2	3	RESET	68	0.9535714285714285	1547485876	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	999	DONE	20200924T002324.006073	env-0	3	minigridkit_minigridkit_minigridlava2	4	RESET	87	0.9321428571428572	1547485876	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	999	DONE	20200924T002324.047075	env-0	3	minigridkit_minigridkit_minigridlava2	5	RESET	102	0.9464285714285714	1547485876	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	999	DONE	20200924T002324.087075	env-0	3	minigridkit_minigridkit_minigridlava2	6	RESET	115	0.9535714285714285	1547485876	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
0	0	999	DONE	20200924T002324.168073	env-0	3	minigridkit_minigridkit_minigridlava2	7	RESET	145	0.8928571428571429	1547485876	Dict(image:Box(7, 7, 3))	Discrete(7)	[7 1]
