block_num	regime_num	exp_num	status	timestamp	agent_dir	agent_pos	task_name	sub_task	worker	action_space	source	reward	seed	observation_space	steps
3	5	567	DONE	20200924T003128.371439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.95341796875	2986000978	Dict(image:Box(7, 7, 3))	53
3	5	568	DONE	20200924T003128.833438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9103515625	2352240982	Dict(image:Box(7, 7, 3))	102
3	5	569	DONE	20200924T003129.237438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.89365234375	1558349940	Dict(image:Box(7, 7, 3))	121
3	5	570	DONE	20200924T003129.476438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.971875	401698905	Dict(image:Box(7, 7, 3))	32
3	5	571	DONE	20200924T003129.650437	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.95693359375	2507496939	Dict(image:Box(7, 7, 3))	49
3	5	572	DONE	20200924T003129.907438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.93583984375	1861672778	Dict(image:Box(7, 7, 3))	73
3	5	573	DONE	20200924T003130.086441	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.95693359375	515385411	Dict(image:Box(7, 7, 3))	49
3	5	574	DONE	20200924T003130.351442	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.968359375	3323486979	Dict(image:Box(7, 7, 3))	36
3	5	575	DONE	20200924T003130.510439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9630859375	3831003045	Dict(image:Box(7, 7, 3))	42
3	5	576	DONE	20200924T003130.643438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.96923828125	1503215383	Dict(image:Box(7, 7, 3))	35
3	5	577	DONE	20200924T003130.791439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.96748046875	2272308435	Dict(image:Box(7, 7, 3))	37
3	5	578	DONE	20200924T003131.100439	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.95078125	3219680804	Dict(image:Box(7, 7, 3))	56
3	5	579	DONE	20200924T003131.609441	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.926171875	791006846	Dict(image:Box(7, 7, 3))	84
3	5	580	DONE	20200924T003131.742440	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9736328125	3284379440	Dict(image:Box(7, 7, 3))	30
3	5	581	DONE	20200924T003131.997438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9349609375	1105549700	Dict(image:Box(7, 7, 3))	74
3	5	582	DONE	20200924T003132.123438	0	[14 14]	minigridkit_minigridkit_minigrid16x16	0	env-0	Discrete(7)	NEXT	0.9736328125	3460167029	Dict(image:Box(7, 7, 3))	30
